gene_id	gene_symbol	baseline_expression	true_log2_fold_change	is_differential	batch_log2_shift	gene_sets
ENSG00000003454	SCN591	23.46	0.0	0	1.2316	COMPLEMENT_CASCADE;HEDGEHOG_SIGNALING
ENSG00000003455	HTR726	4.39	0.0	0	-0.3159	
ENSG00000003456	ATAD477	1.26	0.0	0	-0.0893	FATTY_ACID_METABOLISM
ENSG00000003457	DUSP761	307.99	0.0	0	-0.139	
ENSG00000003458	PPP1R497	97.35	0.0	0	-0.5697	DNA_REPAIR
ENSG00000003459	CYP857	1.06	0.0	0	1.6305	UNFOLDED_PROTEIN_RESPONSE
ENSG00000003460	COL415	14.91	0.0	0	0.5156	ESTROGEN_RESPONSE
ENSG00000003461	SNX479	112.89	0.0	0	-0.402	
ENSG00000003462	ESR1	54.59	2.1072	1	-0.0366	
ENSG00000003463	ACTN157	44.05	0.0	0	0.2912	APOPTOSIS
ENSG00000003464	TRIM449	11.73	0.0	0	-0.547	DNA_REPAIR;INTERFERON_ALPHA_RESPONSE
ENSG00000003465	MAPK727	111.26	1.6846	1	-2.0008	ESTROGEN_RESPONSE
ENSG00000003466	UBE2730	168.57	0.0	0	-0.4293	
ENSG00000003467	ANK503	3.26	0.0	0	0.053	MYC_TARGETS
ENSG00000003468	ZNF286	1.02	0.0	0	-0.3895	IL6_JAK_STAT3_SIGNALING
ENSG00000003469	TMEM721	213.95	0.0	0	-1.0048	HYPOXIA
ENSG00000003470	TET324	12.62	0.0	0	0.5113	
ENSG00000003471	SPTB874	99.64	0.0	0	0.3549	UNFOLDED_PROTEIN_RESPONSE
ENSG00000003472	MRPS327	57.71	0.0	0	-0.2401	PI3K_AKT_MTOR_SIGNALING
ENSG00000003473	RPL13A	11522.23	0.0	0	-0.0296	
ENSG00000003474	SNX301	3.41	0.0	0	-0.3552	
ENSG00000003475	ANAPC43	5.45	0.0	0	0.9887	
ENSG00000003476	SEC250	0.57	0.0	0	-1.676	
ENSG00000003477	KCN313	35.61	0.0	0	0.612	INTERFERON_GAMMA_RESPONSE;MYC_TARGETS;PROTEIN_SECRETION
ENSG00000003478	SNX339	3.14	0.0	0	0.5501	
ENSG00000003479	ANAPC57	34.07	0.0	0	-0.9727	
ENSG00000003480	KDM324	6.43	0.0	0	-0.1146	
ENSG00000003481	UGT332	15.01	0.0	0	-0.1181	
ENSG00000003482	VCL377	0.18	0.0	0	-0.8122	INTERFERON_ALPHA_RESPONSE;EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000003483	ANAPC795	183.93	0.0	0	-0.2712	OXIDATIVE_PHOSPHORYLATION
ENSG00000003484	SCN498	0.51	0.0	0	0.0448	UNFOLDED_PROTEIN_RESPONSE;PROTEIN_SECRETION
ENSG00000003485	ACTN809	33.24	1.0101	1	0.4343	INFLAMMATORY_RESPONSE
ENSG00000003486	TLN149	212.37	0.0	0	1.4833	WNT_BETA_CATENIN_SIGNALING
ENSG00000003487	SCN416	37.73	0.0	0	0.0464	
ENSG00000003488	BRD723	29.48	1.8793	1	-0.313	FATTY_ACID_METABOLISM;INFLAMMATORY_RESPONSE;INTERFERON_GAMMA_RESPONSE
ENSG00000003489	CTNNB1	17.9	0.0	0	-0.1889	
ENSG00000003490	MRPL562	2.43	0.0	0	-0.1854	
ENSG00000003491	MAPK240	8.77	0.0	0	-0.8868	ANDROGEN_RESPONSE;MRNA_SPLICING
ENSG00000003492	ANAPC55	9.1	0.0	0	-0.3083	WNT_BETA_CATENIN_SIGNALING
ENSG00000003493	FBXO690	5.43	0.0	0	-0.8613	INTERFERON_ALPHA_RESPONSE
ENSG00000003494	SNX29	8.41	0.0	0	-0.7551	COMPLEMENT_CASCADE;NOTCH_SIGNALING
ENSG00000003495	TIMM769	81.46	0.0	0	-0.4789	
ENSG00000003496	EZH733	275.27	0.0	0	-0.0907	HYPOXIA
ENSG00000003497	DNMT458	7.6	0.0	0	-0.4179	PI3K_AKT_MTOR_SIGNALING
ENSG00000003498	CHRM313	277.57	0.0	0	-1.4552	INTERFERON_ALPHA_RESPONSE
ENSG00000003499	PPP2R435	0.52	0.0	0	-0.1957	
ENSG00000003500	ZNF145	1.07	0.0	0	-0.8163	
ENSG00000003501	EIF856	41.93	0.0	0	-1.2595	
ENSG00000003502	PPP2R208	2.06	0.0	0	0.6365	
ENSG00000003503	SLC16A1	395.44	2.2668	1	1.1231	
ENSG00000003504	ADAM874	40.71	0.0	0	-0.1882	IL6_JAK_STAT3_SIGNALING
ENSG00000003505	VCL31	850.71	0.0	0	0.0778	CHOLESTEROL_HOMEOSTASIS
ENSG00000003506	DHX167	51.04	0.0	0	-0.0539	
ENSG00000003507	SKP769	77.25	0.0	0	0.2761	NOTCH_SIGNALING;ESTROGEN_RESPONSE;PROTEIN_SECRETION
ENSG00000003508	RNF113	4.88	0.0	0	-1.1628	
ENSG00000003509	GABR888	4.28	0.0	0	0.1872	EPITHELIAL_MESENCHYMAL_TRANSITION
ENSG00000003510	RNF638	7.85	0.0	0	-0.4158	FATTY_ACID_METABOLISM
ENSG00000003511	SLC268	55.21	0.0	0	-0.413	
ENSG00000003512	ADRB76	680.54	0.0	0	1.0226	
ENSG00000003513	MRPS675	73.91	0.0	0	-0.6885	XENOBIOTIC_METABOLISM
ENSG00000003514	DRD489	9.14	0.0	0	-0.4378	
ENSG00000003515	SLC521	79.43	-0.9701	1	-0.589	
ENSG00000003516	TIMM573	9.13	0.0	0	-0.069	
ENSG00000003517	CDC572	197.21	0.0	0	0.3892	WNT_BETA_CATENIN_SIGNALING
ENSG00000003518	H2AF52	19.93	0.0	0	1.0155	FATTY_ACID_METABOLISM
ENSG00000003519	KIF764	107.3	0.0	0	1.2146	
ENSG00000003520	EIF721	2.15	0.0	0	-0.9312	MAPK_SIGNALING
ENSG00000003521	CCNB715	18.45	0.0	0	0.1963	
ENSG00000003522	TLN150	7.17	0.0	0	-0.7779	MYC_TARGETS
ENSG00000003523	UGT459	1283.92	0.0	0	0.1287	NOTCH_SIGNALING
ENSG00000003524	SCN577	23.96	0.0	0	0.4291	HEDGEHOG_SIGNALING
ENSG00000003525	HEY1	67.1	2.9877	1	-0.7683	
ENSG00000003526	ZNF301	72.55	0.0	0	-0.2423	EPITHELIAL_MESENCHYMAL_TRANSITION
ENSG00000003527	TLN562	2126.63	1.4991	1	1.2557	
ENSG00000003528	CUL896	108.29	0.0	0	-0.7316	
ENSG00000003529	ADRB822	19.68	0.0	0	1.9556	
ENSG00000003530	DHX246	338.75	0.0	0	-1.3015	
ENSG00000003531	KIF69	10.12	0.0	0	0.3763	
ENSG00000003532	SIRT406	203.12	0.0	0	1.4419	
ENSG00000003533	MAPK171	4.13	0.0	0	-0.4546	COMPLEMENT_CASCADE
ENSG00000003534	UBE2536	7.13	0.0	0	-0.8599	
ENSG00000003535	COL684	338.39	0.0	0	-1.2524	
ENSG00000003536	MYO336	186.12	0.0	0	-0.4559	OXIDATIVE_PHOSPHORYLATION
ENSG00000003537	SIRT17	1505.8	0.0	0	0.0357	EXTRACELLULAR_MATRIX_ORGANIZATION;MRNA_SPLICING
ENSG00000003538	DRD294	25.25	0.0	0	-0.9609	
ENSG00000003539	MRPL846	111.61	0.0	0	-0.015	
ENSG00000003540	ANAPC147	4.03	0.0	0	0.2447	P53_SIGNALING
ENSG00000003541	CCNB560	3.41	0.0	0	-0.2173	
ENSG00000003542	TUBB506	628.91	0.0	0	0.1411	ESTROGEN_RESPONSE
ENSG00000003543	PLC217	185.21	0.0	0	0.6197	
ENSG00000003544	MRPL506	12.69	0.0	0	0.4198	FATTY_ACID_METABOLISM;ANGIOGENESIS
ENSG00000003545	H2AF582	2.74	0.0	0	-0.166	
ENSG00000003546	DYNC667	2.26	0.0	0	1.164	CELL_CYCLE_G2M_CHECKPOINT;TGF_BETA_SIGNALING;ESTROGEN_RESPONSE
ENSG00000003547	COPB367	5.55	0.0	0	-0.0133	
ENSG00000003548	MYO92	13.9	0.0	0	0.2436	EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000003549	PLC229	933.47	0.0	0	-0.06	
ENSG00000003550	ATAD844	52.13	0.0	0	-0.9873	P53_SIGNALING;INTERFERON_GAMMA_RESPONSE
ENSG00000003551	TRIM405	129.69	0.0	0	-0.1783	CHOLESTEROL_HOMEOSTASIS;TNFA_SIGNALING_VIA_NFKB
ENSG00000003552	TUBB178	1.14	0.0	0	1.8547	
ENSG00000003553	MAPK228	742.04	0.0	0	-0.4438	
ENSG00000003554	ADAM352	616.4	0.0	0	0.1225	XENOBIOTIC_METABOLISM
ENSG00000003555	EIF890	9.95	0.0	0	1.2815	MYOGENESIS
ENSG00000003556	MRPL259	32.01	0.0	0	-1.0403	COMPLEMENT_CASCADE;PROTEIN_SECRETION
ENSG00000003557	PIK3CA	6.71	0.0	0	-0.1166	
ENSG00000003558	USP562	16.75	0.0	0	-0.5416	IL6_JAK_STAT3_SIGNALING;MAPK_SIGNALING
ENSG00000003559	CCNB179	4.82	0.0	0	0.2497	MRNA_SPLICING
ENSG00000003560	ARID821	383.32	0.0	0	-0.728	COMPLEMENT_CASCADE
ENSG00000003561	RAB800	9.89	0.0	0	-0.8654	OXIDATIVE_PHOSPHORYLATION;CELL_CYCLE_G2M_CHECKPOINT;WNT_BETA_CATENIN_SIGNALING
ENSG00000003562	MYO765	128.7	0.0	0	-0.531	
ENSG00000003563	SIRT502	3023.75	0.0	0	-1.0189	SPERMATOGENESIS
ENSG00000003564	TET129	417.14	0.0	0	-0.6205	
ENSG00000003565	CUL513	21.61	0.0	0	0.0576	
ENSG00000003566	COL41	3.11	0.0	0	0.8693	CHOLESTEROL_HOMEOSTASIS
ENSG00000003567	ANK820	82.08	0.0	0	-0.6625	INTERFERON_GAMMA_RESPONSE
ENSG00000003568	DYNC94	980.94	0.0	0	0.078	
ENSG00000003569	MRPL215	16.47	0.0	0	-1.0365	
ENSG00000003570	SMO	667.37	0.0	0	0.6529	
ENSG00000003571	ADRB840	84.3	0.0	0	0.4233	
ENSG00000003572	DYNC750	2.19	0.0	0	1.3125	
ENSG00000003573	TIMM738	12.93	0.0	0	0.4762	
ENSG00000003574	PTPRC	15.09	0.0	0	0.7019	
ENSG00000003575	RPL652	4.67	0.0	0	-1.0541	NOTCH_SIGNALING;PI3K_AKT_MTOR_SIGNALING
ENSG00000003576	PARP1	350.68	0.0	0	0.1416	IL6_JAK_STAT3_SIGNALING
ENSG00000003577	KCN355	153.02	0.0	0	0.6333	
ENSG00000003578	PRKC510	132.49	0.0	0	-0.5428	
ENSG00000003579	CDC399	39.03	0.0	0	0.2036	GLYCOLYSIS
ENSG00000003580	DRD376	255.9	0.0	0	0.7878	
ENSG00000003581	KIF323	23.05	0.0	0	0.0299	
ENSG00000003582	PLC471	13.09	0.0	0	-1.608	
ENSG00000003583	VPS236	73.31	0.0	0	-0.1717	EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000003584	TLN597	120.36	0.0	0	-0.0494	
ENSG00000003585	CHRM132	41.25	0.0	0	-0.2652	
ENSG00000003586	SMARC629	0.43	0.0	0	0.2598	NOTCH_SIGNALING
ENSG00000003587	MMP253	1.48	0.0	0	-0.4491	CELL_CYCLE_G2M_CHECKPOINT;NOTCH_SIGNALING
ENSG00000003588	GNA313	61.8	0.0	0	-0.2705	OXIDATIVE_PHOSPHORYLATION;IL6_JAK_STAT3_SIGNALING;EXTRACELLULAR_MATRIX_ORGANIZATION;HEDGEHOG_SIGNALING
ENSG00000003589	VPS870	137.31	0.0	0	0.2512	
ENSG00000003590	VPS805	9.61	0.0	0	-0.2964	PEROXISOME
ENSG00000003591	SIRT155	29.85	0.0	0	0.654	
ENSG00000003592	DYNC164	308.21	0.0	0	0.5964	
ENSG00000003593	TLN55	5.09	0.0	0	0.5956	GLYCOLYSIS;APOPTOSIS;ESTROGEN_RESPONSE;RIBOSOME_BIOGENESIS
ENSG00000003594	SIRT890	156.44	0.0	0	-1.0007	XENOBIOTIC_METABOLISM
ENSG00000003595	DYNC81	54.51	0.0	0	0.2923	EPITHELIAL_MESENCHYMAL_TRANSITION;REACTIVE_OXYGEN_SPECIES
ENSG00000003596	KCN832	161.32	1.3523	1	-0.6348	DNA_REPAIR;TNFA_SIGNALING_VIA_NFKB
ENSG00000003597	PPP2R383	51.16	0.0	0	0.5405	E2F_TARGETS
ENSG00000003598	UGT473	6.4	0.0	0	-0.6051	PI3K_AKT_MTOR_SIGNALING
ENSG00000003599	RNF262	4.52	0.0	0	0.7288	
ENSG00000003600	SNX12	52.71	0.0	0	1.0652	
ENSG00000003601	BRD271	88.98	0.0	0	0.5195	HYPOXIA
ENSG00000003602	TLN526	255.31	0.0	0	0.15	UNFOLDED_PROTEIN_RESPONSE
ENSG00000003603	TMEM167	32.35	0.0	0	0.7931	
ENSG00000003604	KIF316	52.39	0.0	0	1.4834	
ENSG00000003605	KIF528	162.21	0.0	0	-0.5089	
ENSG00000003606	PXN128	83.98	0.0	0	0.3587	OXIDATIVE_PHOSPHORYLATION;E2F_TARGETS
ENSG00000003607	TUBB278	53.14	0.0	0	0.3974	DNA_REPAIR
ENSG00000003608	SMARC539	30.79	0.0	0	0.2602	
ENSG00000003609	CUL134	7.13	0.0	0	-0.9454	
ENSG00000003610	TLN701	257.68	0.0	0	-0.3927	
ENSG00000003611	SMARC332	155.23	0.0	0	0.378	WNT_BETA_CATENIN_SIGNALING
ENSG00000003612	PRKC261	50.65	0.0	0	1.4124	P53_SIGNALING
ENSG00000003613	RPS288	0.32	0.0	0	-1.4237	
ENSG00000003614	HDAC545	17.48	0.0	0	0.9674	
ENSG00000003615	NFE2L2	64.25	-2.6345	1	-0.0835	
ENSG00000003616	PPP2R718	282.61	0.0	0	-1.0784	
ENSG00000003617	SPTB406	4.57	0.0	0	0.9385	DNA_REPAIR;EXTRACELLULAR_MATRIX_ORGANIZATION;SPERMATOGENESIS;REACTIVE_OXYGEN_SPECIES
ENSG00000003618	KCN836	64.13	0.0	0	-0.2356	COAGULATION
ENSG00000003619	SCN146	12.28	0.0	0	-0.6182	
ENSG00000003620	GABR398	75.04	0.0	0	0.9806	
ENSG00000003621	TAGLN	91.28	0.0	0	0.3107	AUTOPHAGY;MRNA_SPLICING
ENSG00000003622	COPB115	730.24	0.0	0	0.3929	TGF_BETA_SIGNALING
ENSG00000003623	DUSP444	108.84	0.0	0	0.6865	MYC_TARGETS
ENSG00000003624	ATAD535	0.38	0.0	0	-0.1007	
ENSG00000003625	ANK678	200.69	0.0	0	0.0326	XENOBIOTIC_METABOLISM
ENSG00000003626	MRPS893	5.92	0.0	0	-0.3903	PEROXISOME
ENSG00000003627	HDAC804	42.55	0.0	0	-1.3028	
ENSG00000003628	ADRB858	326.55	0.0	0	-0.8035	
ENSG00000003629	SEC91	206.28	0.0	0	0.1665	
ENSG00000003630	DHX333	301.73	0.0	0	-0.0306	ADIPOGENESIS
ENSG00000003631	HIST1H160	2.77	0.0	0	-2.2293	
ENSG00000003632	SUZ119	877.03	0.0	0	0.9162	PI3K_AKT_MTOR_SIGNALING
ENSG00000003633	KCN84	7.78	0.0	0	0.4701	EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000003634	RELA	105.02	0.0	0	-2.0635	
ENSG00000003635	DNMT354	15.7	0.0	0	-0.1184	
ENSG00000003636	RNF346	51.07	0.0	0	0.5636	
ENSG00000003637	CCNB32	24.94	0.0	0	-0.8369	
ENSG00000003638	TIMM336	21.95	0.0	0	-1.2869	ANGIOGENESIS
ENSG00000003639	HDAC15	4.97	0.0	0	-1.3042	
ENSG00000003640	ACTN169	5.32	0.0	0	0.2639	
ENSG00000003641	SLC686	33.0	0.0	0	0.2933	
ENSG00000003642	RAB11FIP119	90.17	0.0	0	1.7064	
ENSG00000003643	SUZ535	92.26	0.0	0	0.3634	
ENSG00000003644	TIMM813	22.7	0.0	0	0.1228	
ENSG00000003645	DHX52	11.18	0.0	0	0.2629	AUTOPHAGY
ENSG00000003646	GRIN438	2.92	0.0	0	-0.6472	OXIDATIVE_PHOSPHORYLATION;NOTCH_SIGNALING
ENSG00000003647	KRT271	311.97	-1.618	1	0.5329	WNT_BETA_CATENIN_SIGNALING
ENSG00000003648	KIF852	36.58	0.0	0	0.2517	
ENSG00000003649	DRD448	38.87	0.0	0	-0.6904	
ENSG00000003650	SPTB271	31.23	0.0	0	-1.1964	E2F_TARGETS
ENSG00000003651	CCNB326	1065.68	0.0	0	-1.3678	ANGIOGENESIS;RIBOSOME_BIOGENESIS
ENSG00000003652	PPP1R213	530.95	0.0	0	-1.1066	
ENSG00000003653	ABC650	145.65	0.0	0	0.092	INTERFERON_ALPHA_RESPONSE
ENSG00000003654	SLC413	1.14	0.0	0	-1.3408	CHOLESTEROL_HOMEOSTASIS;AUTOPHAGY
ENSG00000003655	SPTB605	47.89	0.0	0	-0.9172	
ENSG00000003656	TET161	51.62	0.0	0	-0.0577	EPITHELIAL_MESENCHYMAL_TRANSITION;PI3K_AKT_MTOR_SIGNALING
ENSG00000003657	GNA487	91.34	0.0	0	-0.935	
ENSG00000003658	TRIM14	26.24	0.0	0	0.1262	PI3K_AKT_MTOR_SIGNALING
ENSG00000003659	ATAD463	232.63	0.0	0	0.6271	E2F_TARGETS
ENSG00000003660	SKP808	235.26	0.0	0	-0.186	
ENSG00000003661	ABC613	35.58	0.0	0	-0.3672	
ENSG00000003662	DDX525	102.26	0.0	0	-0.332	TGF_BETA_SIGNALING
ENSG00000003663	BRD852	64.5	0.0	0	-0.2664	
ENSG00000003664	EIF576	12.3	0.0	0	0.6822	HEDGEHOG_SIGNALING
ENSG00000003665	DHX478	76.24	0.0	0	1.1731	INTERFERON_ALPHA_RESPONSE
ENSG00000003666	PRKC765	10.6	0.0	0	1.5991	
ENSG00000003667	SUZ487	36.49	0.0	0	2.1837	ANGIOGENESIS
ENSG00000003668	ZNF749	643.36	0.0	0	1.6069	
ENSG00000003669	BCL2	392.46	0.0	0	-0.3675	INTERFERON_GAMMA_RESPONSE;ADIPOGENESIS
ENSG00000003670	TOMM419	276.77	0.0	0	1.496	ANDROGEN_RESPONSE
ENSG00000003671	SLC461	27.44	0.0	0	-0.9082	
ENSG00000003672	ABC788	66.09	0.0	0	0.0713	
ENSG00000003673	KDM613	143.12	0.0	0	-0.4371	MAPK_SIGNALING
ENSG00000003674	PRKC351	22.58	0.0	0	-2.2193	AUTOPHAGY;PI3K_AKT_MTOR_SIGNALING
ENSG00000003675	CHRM482	6.28	0.0	0	0.4872	
ENSG00000003676	GNA150	136.0	0.0	0	-0.672	DNA_REPAIR
ENSG00000003677	SEC429	6.74	0.0	0	0.5824	
ENSG00000003678	DUSP137	389.27	0.0	0	-0.6848	
ENSG00000003679	CYP420	43.51	1.337	1	-0.1106	UNFOLDED_PROTEIN_RESPONSE;ESTROGEN_RESPONSE
ENSG00000003680	USP198	291.56	0.0	0	-0.056	
ENSG00000003681	TMEM439	20.43	0.0	0	0.3672	TGF_BETA_SIGNALING
ENSG00000003682	ZNF316	92.6	0.0	0	-0.2131	E2F_TARGETS
ENSG00000003683	SKP232	342.02	0.0	0	-0.0306	CHOLESTEROL_HOMEOSTASIS;MYOGENESIS
ENSG00000003684	COPB105	86.35	0.0	0	0.2056	EXTRACELLULAR_MATRIX_ORGANIZATION
ENSG00000003685	GABR728	8.35	0.0	0	0.1023	WNT_BETA_CATENIN_SIGNALING
ENSG00000003686	KIF845	119.56	0.0	0	-0.6245	DNA_REPAIR
ENSG00000003687	TNF	380.44	-1.7383	1	1.3878	TNFA_SIGNALING_VIA_NFKB
ENSG00000003688	RAB679	496.56	0.0	0	0.5666	RIBOSOME_BIOGENESIS
ENSG00000003689	H2AF133	1417.15	0.0	0	-0.5979	
ENSG00000003690	FBXO87	625.65	0.0	0	-0.1987	
ENSG00000003691	EIF159	382.22	0.0	0	-0.0682	WNT_BETA_CATENIN_SIGNALING;PROTEIN_SECRETION
ENSG00000003692	DUSP495	17.42	0.0	0	-0.5849	
ENSG00000003693	MRPS153	11.45	0.0	0	0.2726	ANGIOGENESIS
ENSG00000003694	CUL680	13.82	0.0	0	-0.0853	CHOLESTEROL_HOMEOSTASIS
ENSG00000003695	KRT423	1.69	0.0	0	-0.8989	COAGULATION
ENSG00000003696	RAB60	0.18	0.0	0	0.5533	
ENSG00000003697	ACTN122	201.52	0.0	0	-1.7766	
ENSG00000003698	GNA283	20.23	0.0	0	-0.5711	
ENSG00000003699	PXN511	1.22	0.0	0	-1.9887	
ENSG00000003700	DNMT80	16.85	0.0	0	1.3171	
ENSG00000003701	PRKC178	75.95	0.0	0	-0.4718	MYC_TARGETS
ENSG00000003702	HTR444	11.97	0.0	0	0.4664	
ENSG00000003703	OR752	17.04	0.0	0	-1.3347	
ENSG00000003704	PRKC111	0.31	0.0	0	1.0264	
ENSG00000003705	H2AF285	1.09	0.0	0	-0.088	AUTOPHAGY;E2F_TARGETS
ENSG00000003706	HIST1H599	57.45	0.0	0	-0.2434	INTERFERON_GAMMA_RESPONSE
ENSG00000003707	TRIM687	83.6	-1.7918	1	-1.3387	DNA_REPAIR;HEDGEHOG_SIGNALING
ENSG00000003708	PXN418	116.63	0.0	0	1.3004	CHOLESTEROL_HOMEOSTASIS
ENSG00000003709	DYNC850	260.71	0.0	0	-0.4865	CHOLESTEROL_HOMEOSTASIS
ENSG00000003710	H2AF403	88.45	0.0	0	-0.4046	HYPOXIA
ENSG00000003711	DYNC79	48.02	0.0	0	-0.8373	
ENSG00000003712	USP599	0.08	0.0	0	-0.7789	SPERMATOGENESIS
ENSG00000003713	UGT623	3718.94	0.0	0	0.7121	NOTCH_SIGNALING;XENOBIOTIC_METABOLISM
ENSG00000003714	TMEM334	44.97	0.0	0	-1.2997	REACTIVE_OXYGEN_SPECIES
ENSG00000003715	DRD423	18.24	0.0	0	-0.5458	
ENSG00000003716	CHRM462	21.69	0.0	0	0.4898	
ENSG00000003717	MRPS418	524.09	0.0	0	0.8073	ADIPOGENESIS
ENSG00000003718	ABC729	2.5	0.0	0	0.5587	UNFOLDED_PROTEIN_RESPONSE;INTERFERON_GAMMA_RESPONSE
ENSG00000003719	KMT28	55.2	0.0	0	0.2823	
ENSG00000003720	USP647	58.68	0.0	0	0.5739	
ENSG00000003721	KDM507	512.21	0.0	0	1.7062	
ENSG00000003722	PXN99	42.42	0.0	0	0.2697	
ENSG00000003723	CACN865	273.02	0.0	0	1.6222	TGF_BETA_SIGNALING
ENSG00000003724	ACTN711	277.07	0.0	0	0.6322	E2F_TARGETS
ENSG00000003725	CYP614	677.13	0.0	0	1.4716	
ENSG00000003726	HIST1H894	175.6	0.0	0	-0.0841	TNFA_SIGNALING_VIA_NFKB
ENSG00000003727	TLN537	90.46	0.0	0	-0.4733	
ENSG00000003728	KMT2443	23.0	0.0	0	-0.5083	
ENSG00000003729	DNMT174	12.88	0.0	0	0.1137	P53_SIGNALING
ENSG00000003730	USP310	101.04	0.0	0	0.1709	
ENSG00000003731	RPL56	8.19	0.0	0	-0.3749	EPITHELIAL_MESENCHYMAL_TRANSITION
ENSG00000003732	MRPL114	11.22	0.0	0	0.3813	PI3K_AKT_MTOR_SIGNALING
ENSG00000003733	FBXO121	9.11	0.0	0	-0.553	CHOLESTEROL_HOMEOSTASIS
ENSG00000003734	RHO82	8.13	0.0	0	0.1088	NOTCH_SIGNALING;ESTROGEN_RESPONSE
ENSG00000003735	PPP2R659	107.92	0.8102	1	-0.93	
ENSG00000003736	TLN23	8.68	0.0	0	0.2318	OXIDATIVE_PHOSPHORYLATION;AUTOPHAGY
ENSG00000003737	GNA251	2.8	0.0	0	0.3346	
ENSG00000003738	PXN866	183.75	0.0	0	0.0145	
ENSG00000003739	SKP318	0.62	0.0	0	-0.0374	
ENSG00000003740	SNAI1	14.88	0.0	0	-0.1287	
ENSG00000003741	GRIN829	37.33	0.0	0	-0.0235	COMPLEMENT_CASCADE
ENSG00000003742	CUL111	935.62	0.0	0	1.2398	WNT_BETA_CATENIN_SIGNALING
ENSG00000003743	ACTN840	314.28	0.0	0	0.2943	WNT_BETA_CATENIN_SIGNALING
ENSG00000003744	ATAD50	40.88	0.0	0	-0.3591	
ENSG00000003745	ARID641	602.98	0.0	0	-0.0567	
ENSG00000003746	HIST1H782	150.28	0.0	0	-1.1892	SPERMATOGENESIS
ENSG00000003747	TLN29	12.01	0.0	0	1.0441	
ENSG00000003748	OR43	1.98	0.0	0	-0.0473	NOTCH_SIGNALING
ENSG00000003749	CDK6	48.73	2.6544	1	-1.0716	UNFOLDED_PROTEIN_RESPONSE;HYPOXIA
ENSG00000003750	KRT381	12.41	0.0	0	-0.2029	ESTROGEN_RESPONSE
ENSG00000003751	SCN201	93.15	0.0	0	-0.4561	OXIDATIVE_PHOSPHORYLATION;PI3K_AKT_MTOR_SIGNALING
ENSG00000003752	SIRT637	2.07	0.0	0	-0.4751	
ENSG00000003753	MRPS489	4.09	0.0	0	0.7759	EPITHELIAL_MESENCHYMAL_TRANSITION
ENSG00000003754	TUBB408	284.46	0.0	0	0.1917	
ENSG00000003755	ACTN631	130.87	0.0	0	-0.6501	
ENSG00000003756	RPL41	25941.19	0.0	0	-0.0928	ESTROGEN_RESPONSE
ENSG00000003757	VPS10	874.61	0.0	0	1.0649	ADIPOGENESIS
ENSG00000003758	KDM293	53.22	0.0	0	-0.312	
ENSG00000003759	KIF871	7.59	0.0	0	-0.3071	
ENSG00000003760	UBE2676	18.9	0.0	0	-0.1387	TGF_BETA_SIGNALING
ENSG00000003761	HIST1H563	175.82	0.0	0	-0.4961	
ENSG00000003762	ARF866	172.41	0.0	0	-1.1211	
ENSG00000003763	ADRB363	77.81	0.0	0	0.4377	
ENSG00000003764	EIF4E	3.61	0.0	0	0.6556	FATTY_ACID_METABOLISM
ENSG00000003765	KRT753	0.46	0.0	0	-0.1305	HEDGEHOG_SIGNALING
ENSG00000003766	TIMM401	4.86	0.0	0	0.3592	OXIDATIVE_PHOSPHORYLATION
ENSG00000003767	RHO242	30.47	0.0	0	-1.1326	
ENSG00000003768	KRT228	106.98	0.0	0	-2.375	COMPLEMENT_CASCADE
ENSG00000003769	KCN866	135.03	0.0	0	0.9478	P53_SIGNALING;MYC_TARGETS
ENSG00000003770	RNF680	15.98	0.0	0	-0.4518	MRNA_SPLICING
ENSG00000003771	CUL746	149.5	0.0	0	0.2325	E2F_TARGETS
ENSG00000003772	DRD686	421.05	0.0	0	0.5126	HEDGEHOG_SIGNALING
ENSG00000003773	PPP1R432	12.92	0.0	0	0.5087	
ENSG00000003774	COL470	42.46	0.0	0	-0.3247	
ENSG00000003775	UBE2497	105.52	0.0	0	-0.5474	MAPK_SIGNALING
ENSG00000003776	TLN163	8.45	0.0	0	-0.1199	ANGIOGENESIS
ENSG00000003777	GRIN863	3.91	0.0	0	0.7626	UNFOLDED_PROTEIN_RESPONSE
ENSG00000003778	KIF215	84.81	0.0	0	-0.8218	
ENSG00000003779	UBE2238	0.67	0.0	0	0.064	P53_SIGNALING
ENSG00000003780	DNMT82	237.62	0.0	0	1.4331	
ENSG00000003781	UBE2406	11.23	0.0	0	-1.0345	
ENSG00000003782	ANK631	70.08	0.0	0	-1.0176	TGF_BETA_SIGNALING
ENSG00000003783	ARF230	10.15	0.0	0	-0.2317	
ENSG00000003784	SIRT104	8.34	0.0	0	-0.9079	
ENSG00000003785	UBE218	18.64	0.0	0	-0.4108	
ENSG00000003786	TLN418	98.03	0.0	0	-0.5335	
ENSG00000003787	RPS560	24.54	0.0	0	-1.3934	AUTOPHAGY
ENSG00000003788	MMP105	35.77	0.0	0	0.9428	REACTIVE_OXYGEN_SPECIES
ENSG00000003789	ATAD32	0.43	0.0	0	0.0297	P53_SIGNALING;PI3K_AKT_MTOR_SIGNALING
