gene_id	gene_symbol	mean_expression	log2_fold_change	t_statistic	pvalue	padj
ENSG00000002824	EIF821	2.6273	-0.1513	-0.1783	0.8612268102121996	0.9951525884903107
ENSG00000001643	KMT2602	3.5517	0.1083	0.1768	0.8623639056466333	0.9951525884903107
ENSG00000001123	MRPS651	8.9436	-0.0313	-0.1635	0.8726536830616776	0.9951525884903107
ENSG00000003951	RAB22	8.8232	-0.0267	-0.1937	0.8494010033668341	0.9951525884903107
ENSG00000000656	PRKC637	6.9315	-0.042	-0.1647	0.871712344558826	0.9951525884903107
ENSG00000003297	SMARC397	8.4395	-0.0452	-0.168	0.8691373168275582	0.9951525884903107
ENSG00000001675	KDM383	2.2389	0.0916	0.2132	0.8345000043704167	0.9951525884903107
ENSG00000004116	ADRB452	2.0343	-0.1022	-0.1665	0.8703336740840132	0.9951525884903107
ENSG00000004145	CHRM335	2.0272	0.1099	0.1675	0.8695543804058532	0.9951525884903107
ENSG00000003819	SMARC399	7.1174	-0.0509	-0.2028	0.8424425947659159	0.9951525884903107
ENSG00000003956	MRPL618	7.365	0.0492	0.1908	0.8516514960194468	0.9951525884903107
ENSG00000001418	RNF170	1.8489	-0.1184	-0.2098	0.8371091180128777	0.9951525884903107
ENSG00000002191	CCNB264	6.4354	-0.0584	-0.1993	0.8450821022932586	0.9951525884903107
ENSG00000002787	PPP1R149	7.0109	-0.0832	-0.203	0.8423122126929937	0.9951525884903107
ENSG00000000028	RPL476	11.5907	0.0354	0.1998	0.8447176680042128	0.9951525884903107
ENSG00000002161	IFNG	3.7893	-0.0738	-0.1713	0.8666533760827257	0.9951525884903107
ENSG00000000631	ARID720	7.7536	-0.0477	-0.1841	0.8567569877356345	0.9951525884903107
ENSG00000003959	PXN400	3.6091	-0.1198	-0.1929	0.850049968144317	0.9951525884903107
ENSG00000000519	CYP483	5.9781	-0.0576	-0.2112	0.8360121829590829	0.9951525884903107
ENSG00000001223	PLC127	1.7782	0.1267	0.1911	0.8514322308516794	0.9951525884903107
ENSG00000001513	ATAD661	4.3059	0.0746	0.1636	0.8725710120528832	0.9951525884903107
ENSG00000002473	BRD612	1.3517	-0.1011	-0.1795	0.8603153109947289	0.9951525884903107
ENSG00000002370	KRT636	1.7815	0.1084	0.2012	0.843686219469306	0.9951525884903107
ENSG00000003419	RPS535	3.0202	-0.1143	-0.1804	0.859597926370683	0.9951525884903107
ENSG00000003346	CYP766	5.1241	-0.0647	-0.1597	0.8756092401714808	0.9955802403585753
ENSG00000002018	HDAC25	8.2451	-0.0324	-0.1608	0.8747520633543486	0.9955802403585753
ENSG00000001155	OR181	5.6722	-0.0512	-0.1598	0.8754715749087403	0.9955802403585753
ENSG00000000917	KIF87	6.8964	0.0395	0.1599	0.8754153114245854	0.9955802403585753
ENSG00000003458	PPP1R497	5.9526	0.0701	0.1605	0.8749597300098635	0.9955802403585753
ENSG00000003129	SMARC648	5.4128	0.0836	0.1617	0.8740381971403621	0.9955802403585753
ENSG00000001743	KMT2361	4.7782	0.0662	0.16	0.8753558819999665	0.9955802403585753
ENSG00000003040	RHO668	1.1453	-0.0785	-0.1612	0.8744359250750263	0.9955802403585753
ENSG00000003896	VCL595	1.7967	0.0877	0.1587	0.8763312837650205	0.9960828809483162
ENSG00000001988	H2AF578	5.4995	-0.0398	-0.1581	0.8768191033219248	0.9960828809483162
ENSG00000002440	ZNF488	4.6524	-0.0826	-0.1584	0.8766064581444992	0.9960828809483162
ENSG00000003848	KIF676	2.592	-0.0953	-0.1575	0.8773078481901542	0.9963472848427429
ENSG00000000426	SLC279	1.3882	0.0774	0.152	0.8815326753397117	0.996767581309533
ENSG00000001320	FBXO306	5.9149	0.0437	0.1513	0.8820233931851849	0.996767581309533
ENSG00000000455	EZH570	4.5113	-0.0591	-0.1508	0.8824211621812599	0.996767581309533
ENSG00000000649	RAB11FIP75	6.2118	0.0463	0.1536	0.880273924031074	0.996767581309533
ENSG00000001125	ANK282	2.791	0.0755	0.1536	0.8802697038785943	0.996767581309533
ENSG00000001889	DHX124	5.8273	0.0512	0.1515	0.88191867940412	0.996767581309533
ENSG00000001529	DNMT734	4.4291	-0.1002	-0.1557	0.878678512940199	0.996767581309533
ENSG00000003368	H2AF834	2.8361	0.1006	0.151	0.8823299296138893	0.996767581309533
ENSG00000001372	EIF846	3.8539	-0.0503	-0.1533	0.8805192042937938	0.996767581309533
ENSG00000001558	VCL473	4.0737	0.0844	0.1523	0.8813028631277792	0.996767581309533
ENSG00000002659	DNMT352	4.3393	0.0564	0.1544	0.8796320434289577	0.996767581309533
ENSG00000003099	ARF255	9.1691	-0.034	-0.1538	0.8801068632361421	0.996767581309533
ENSG00000002606	TRIM575	4.6877	0.0771	0.1543	0.8797697195470686	0.996767581309533
ENSG00000003158	DYNC116	6.5844	-0.0635	-0.1557	0.8786621139569895	0.996767581309533
ENSG00000000152	UBE2806	4.1872	0.0629	0.1521	0.8814668333415174	0.996767581309533
ENSG00000003218	PPP2R628	8.0343	0.0491	0.1507	0.8825439581687181	0.996767581309533
ENSG00000002727	MRPL479	6.8981	0.0548	0.1561	0.8783819388633854	0.996767581309533
ENSG00000004109	GNA241	4.7228	-0.072	-0.153	0.8807569672900215	0.996767581309533
ENSG00000000061	TUBB643	5.7918	0.0354	0.1549	0.8793109422504203	0.996767581309533
ENSG00000001439	PLC183	6.5957	-0.0795	-0.1494	0.8835577076984986	0.9971539728586563
ENSG00000004187	PPP2R242	4.3131	-0.0738	-0.1495	0.8834812533744991	0.9971539728586563
ENSG00000001637	TLN390	5.8847	-0.0573	-0.1492	0.8836546897198112	0.9971539728586563
ENSG00000003370	CCNB154	7.3504	0.0389	0.1488	0.8839632398103066	0.997213022997598
ENSG00000001098	ARID102	5.0187	-0.0711	-0.1481	0.8845092401414221	0.9972732930350316
ENSG00000003980	CCNB471	4.1068	-0.0768	-0.1478	0.8847853753468562	0.9972732930350316
ENSG00000000587	TOMM735	6.0588	-0.0677	-0.148	0.8846008700124661	0.9972732930350316
ENSG00000000460	ANK314	8.0559	-0.042	-0.1473	0.8851819876356259	0.9973497520798815
ENSG00000000079	HDAC828	8.0393	-0.0419	-0.147	0.8853657228766676	0.9973497520798815
ENSG00000001275	PPP2R121	8.6439	0.0305	0.1464	0.8858149317630732	0.9975670469970721
ENSG00000003563	SIRT502	10.733	-0.0222	-0.146	0.8861689616586179	0.9976770606813251
ENSG00000003689	H2AF133	10.0545	0.0364	0.1413	0.8898054608325027	0.9977403866555299
ENSG00000001672	TMEM473	4.8831	0.0638	0.1395	0.89117673444484	0.9977403866555299
ENSG00000001752	OR455	4.8433	0.069	0.144	0.8876701072718659	0.9977403866555299
ENSG00000002496	ARF376	6.8727	-0.0506	-0.1403	0.8905972969986651	0.9977403866555299
ENSG00000003846	SCN592	9.2059	0.0374	0.1438	0.8878518161254805	0.9977403866555299
ENSG00000001518	RPL776	10.3701	-0.033	-0.1363	0.8936595549540538	0.9977403866555299
ENSG00000000546	SPTB690	2.3137	-0.117	-0.1366	0.8934579537679648	0.9977403866555299
ENSG00000001214	SNX439	6.8918	-0.0464	-0.1376	0.892681316276688	0.9977403866555299
ENSG00000003898	ZNF74	1.0708	-0.073	-0.1401	0.8907145022447138	0.9977403866555299
ENSG00000002364	RHO320	6.0569	-0.0511	-0.1426	0.888801372417324	0.9977403866555299
ENSG00000002257	EZH731	6.9108	0.0432	0.1367	0.8933297505456332	0.9977403866555299
ENSG00000000392	OR228	1.5523	-0.0814	-0.1408	0.8902100618715973	0.9977403866555299
ENSG00000003774	COL470	5.0006	0.0802	0.1416	0.889583908315432	0.9977403866555299
ENSG00000001686	DHX493	7.8235	0.0254	0.1395	0.8911710153451133	0.9977403866555299
ENSG00000001287	MRPL810	5.1025	-0.0518	-0.1429	0.8885641600544323	0.9977403866555299
ENSG00000003658	TRIM14	4.4716	0.0722	0.1414	0.8897517348393188	0.9977403866555299
ENSG00000001971	CACN544	6.8768	-0.041	-0.1443	0.8875043521759692	0.9977403866555299
ENSG00000003223	PRKC838	5.9153	0.0452	0.1426	0.8888124247511429	0.9977403866555299
ENSG00000000956	RHO201	4.095	-0.0891	-0.1397	0.891058067004848	0.9977403866555299
ENSG00000001793	MAPK162	6.1457	0.0459	0.1387	0.8917765536261725	0.9977403866555299
ENSG00000000715	ACTN827	8.1108	-0.0296	-0.1434	0.8881980892055472	0.9977403866555299
ENSG00000000147	PXN634	2.1034	0.0848	0.1384	0.8920129604153443	0.9977403866555299
ENSG00000003188	RHO4	8.183	0.0315	0.1454	0.8866260294955582	0.9977403866555299
ENSG00000000984	ANAPC67	8.575	0.0204	0.1372	0.8929844362306139	0.9977403866555299
ENSG00000002712	ADRB2	8.5586	0.0259	0.1371	0.8930798294765936	0.9977403866555299
ENSG00000001742	RHO504	1.4418	0.1001	0.1444	0.8874107470903222	0.9977403866555299
ENSG00000000929	USP144	4.4977	-0.0698	-0.1409	0.8901173347334562	0.9977403866555299
ENSG00000001571	CD8A	3.4586	-0.0861	-0.1371	0.8930683417929237	0.9977403866555299
ENSG00000000899	PLC650	3.5676	0.0556	0.1381	0.8922405077303419	0.9977403866555299
ENSG00000001667	MYO787	5.2593	-0.0942	-0.1359	0.8939493755152252	0.9977777371681265
ENSG00000003943	VPS440	2.6565	0.0527	0.0793	0.9379667782983658	0.99808458835963
ENSG00000003290	ANK848	1.7462	-0.088	-0.1293	0.8991160814542167	0.99808458835963
ENSG00000000605	CHRM542	6.2475	0.0289	0.0692	0.9458789710031976	0.99808458835963
ENSG00000001133	TIMM186	1.6761	-0.0504	-0.0804	0.9371271729944136	0.99808458835963
ENSG00000000645	SMARC7	6.653	0.0139	0.064	0.9499587848219347	0.99808458835963
ENSG00000001857	SLC338	6.6549	0.0145	0.0485	0.9620198188830924	0.99808458835963
ENSG00000001859	CUL437	6.0026	-0.0439	-0.1024	0.9200050932599262	0.99808458835963
ENSG00000001841	COPB446	6.7143	0.0353	0.1227	0.9042259907225692	0.99808458835963
ENSG00000003235	PLC813	5.3305	0.0282	0.0623	0.9512466641152523	0.99808458835963
ENSG00000001146	HDAC399	3.5478	0.0703	0.1177	0.9081270419860601	0.99808458835963
ENSG00000003289	ARID812	9.3282	0.0155	0.067	0.9475945472708494	0.99808458835963
ENSG00000001872	TMEM410	1.8318	0.0478	0.1	0.9218536494053854	0.99808458835963
ENSG00000003306	PPP1R354	9.9196	-0.0272	-0.104	0.9187512281812424	0.99808458835963
ENSG00000001182	TLN709	1.9263	-0.0463	-0.0752	0.941195005981297	0.99808458835963
ENSG00000002433	PRKC691	4.3731	0.0546	0.085	0.9335880678308756	0.99808458835963
ENSG00000002434	UGT339	6.6343	0.0333	0.1139	0.9110398245761376	0.99808458835963
ENSG00000003916	ARID651	4.4421	0.0238	0.0531	0.9584739986747046	0.99808458835963
ENSG00000001904	DUSP88	4.2732	0.0489	0.0903	0.9294110690613409	0.99808458835963
ENSG00000001908	CYR61	6.6862	-0.0215	-0.1094	0.9145728663246979	0.99808458835963
ENSG00000003232	EZH648	6.9864	-0.048	-0.1141	0.9108727101147788	0.99808458835963
ENSG00000001536	EIF524	2.5739	-0.056	-0.1022	0.9201797681214867	0.99808458835963
ENSG00000001539	GNA324	3.1891	-0.0663	-0.1279	0.9001495359108613	0.99808458835963
ENSG00000001815	RPS337	2.0701	-0.0393	-0.0667	0.9478557043109774	0.99808458835963
ENSG00000003953	GRIN848	6.8835	0.0423	0.1312	0.8976075002396275	0.99808458835963
ENSG00000003954	SKP762	2.6198	-0.0838	-0.1184	0.9075582403764162	0.99808458835963
ENSG00000000151	DRD287	5.85	0.0406	0.1041	0.9187138519073921	0.99808458835963
ENSG00000003978	KCN873	7.8836	0.0354	0.1199	0.9064162397517604	0.99808458835963
ENSG00000003205	VCL607	5.4395	-0.0505	-0.1256	0.9019698116883511	0.99808458835963
ENSG00000003247	CUL18	6.1765	-0.0291	-0.0653	0.9489470793220418	0.99808458835963
ENSG00000001846	GRIN546	4.545	-0.0446	-0.1031	0.9194830383872943	0.99808458835963
ENSG00000001121	SUZ3	7.1305	0.0216	0.0757	0.9408402469491846	0.99808458835963
ENSG00000004008	ANAPC578	2.9496	-0.047	-0.0752	0.9411903954659716	0.99808458835963
ENSG00000000140	KRT11	4.1884	-0.033	-0.0703	0.9450467288433205	0.99808458835963
ENSG00000000144	TOMM863	7.1898	0.0301	0.068	0.9468256783624593	0.99808458835963
ENSG00000001532	CHRM530	2.9141	-0.0433	-0.0676	0.9471134964855645	0.99808458835963
ENSG00000000997	RPL221	1.5906	0.0383	0.0573	0.9552013918729347	0.99808458835963
ENSG00000001170	SPTB315	1.6244	-0.0765	-0.1187	0.9073038269311047	0.99808458835963
ENSG00000001171	UGT103	1.0223	-0.0534	-0.1255	0.902077316150495	0.99808458835963
ENSG00000001478	PLC544	4.6889	-0.0722	-0.127	0.900845910968551	0.99808458835963
ENSG00000001510	PPP1R685	3.6479	-0.0306	-0.0664	0.9480637082466842	0.99808458835963
ENSG00000003323	SNX821	10.5217	0.0232	0.0888	0.9306319746003067	0.99808458835963
ENSG00000003324	ACTN748	7.0392	-0.0378	-0.1149	0.9103034822716782	0.99808458835963
ENSG00000003325	TOMM9	2.7789	-0.063	-0.0861	0.9326648447786734	0.99808458835963
ENSG00000003335	HTR413	5.2714	0.056	0.134	0.8954630921597709	0.99808458835963
ENSG00000001186	PXN7	4.1804	0.0746	0.1019	0.9204222337243744	0.99808458835963
ENSG00000001664	CUL159	6.7263	0.0291	0.0753	0.9411428985588053	0.99808458835963
ENSG00000001189	PPP1R648	2.8484	0.0378	0.0768	0.9399275780229162	0.99808458835963
ENSG00000001192	DYNC98	1.4736	0.0358	0.0562	0.9560497847552356	0.99808458835963
ENSG00000001714	ANGPT1	5.6541	0.0218	0.0579	0.9546902175067291	0.99808458835963
ENSG00000000612	CHRM53	5.448	0.0303	0.0683	0.9466217607158942	0.99808458835963
ENSG00000001877	GABR629	12.3764	0.023	0.0989	0.9227603241420057	0.99808458835963
ENSG00000001228	SIRT248	5.2228	0.0386	0.0891	0.930386778482285	0.99808458835963
ENSG00000002362	TRIM180	4.351	-0.0635	-0.1154	0.909908852565692	0.99808458835963
ENSG00000002404	MAPK261	3.0091	0.0335	0.0647	0.9493798207269875	0.99808458835963
ENSG00000000577	DYNC354	7.0663	-0.0173	-0.0585	0.9542390450268061	0.99808458835963
ENSG00000003373	SNX614	4.5055	-0.0536	-0.098	0.9234324529399123	0.99808458835963
ENSG00000002415	RAB246	3.4866	0.0542	0.0701	0.9452036813447919	0.99808458835963
ENSG00000000980	TET858	4.7357	-0.0427	-0.1025	0.9198869010882793	0.99808458835963
ENSG00000001847	KIF567	6.6263	0.0407	0.1166	0.9089689591791206	0.99808458835963
ENSG00000002474	HTR202	6.5208	0.0207	0.1078	0.9157915460108635	0.99808458835963
ENSG00000002479	TET95	11.0919	-0.0128	-0.0469	0.9633071296089639	0.99808458835963
ENSG00000000629	ACTN761	2.4967	-0.0293	-0.0484	0.9621067817417511	0.99808458835963
ENSG00000001886	RPS79	4.0575	-0.0393	-0.0814	0.9363737060130781	0.99808458835963
ENSG00000003933	RPL46	2.7992	-0.0474	-0.0913	0.9286127667663686	0.99808458835963
ENSG00000003938	CCNB111	2.5654	0.1001	0.1116	0.9128734590842098	0.99808458835963
ENSG00000000795	USP164	7.7569	-0.0157	-0.0591	0.9537931712998873	0.99808458835963
ENSG00000000973	SIRT337	4.4396	-0.0653	-0.1052	0.9178237323600422	0.99808458835963
ENSG00000000794	KMT2396	1.3394	0.0317	0.0526	0.9588266884767191	0.99808458835963
ENSG00000003038	MRPS813	5.721	0.0368	0.0678	0.94694512621137	0.99808458835963
ENSG00000003010	GABR725	12.6467	0.0184	0.0816	0.9362271537797565	0.99808458835963
ENSG00000003014	SLC870	6.5537	-0.0177	-0.0655	0.9487421596801418	0.99808458835963
ENSG00000004094	SKP187	3.1858	0.0293	0.056	0.9562200090749748	0.99808458835963
ENSG00000000073	KRT495	5.7802	0.011	0.0483	0.9621831450180319	0.99808458835963
ENSG00000004111	OR505	6.1187	0.04	0.105	0.9180018440734214	0.99808458835963
ENSG00000001606	KRT449	3.9259	-0.0325	-0.0708	0.944664292005086	0.99808458835963
ENSG00000001613	EIF365	5.4703	-0.0223	-0.0595	0.9534924591126067	0.99808458835963
ENSG00000001765	ABC462	8.4218	0.0068	0.0579	0.9546840958676568	0.99808458835963
ENSG00000004098	ANAPC364	1.3994	-0.0553	-0.1208	0.9057211918342505	0.99808458835963
ENSG00000004105	MAPK404	4.802	0.0491	0.1209	0.9056081645402305	0.99808458835963
ENSG00000001679	EZH851	2.725	-0.0411	-0.0618	0.9516590361660422	0.99808458835963
ENSG00000002110	RPL853	3.3752	-0.0577	-0.093	0.9272998674004718	0.99808458835963
ENSG00000000320	CDC660	3.3429	0.079	0.116	0.9094121731032206	0.99808458835963
ENSG00000002077	DUSP24	6.7688	-0.0147	-0.0539	0.9578146450403993	0.99808458835963
ENSG00000001825	PLC601	6.7968	0.0256	0.0858	0.9329683805462209	0.99808458835963
ENSG00000001787	EIF644	3.8386	0.0587	0.117	0.9086355626869923	0.99808458835963
ENSG00000001763	GABR109	6.1956	-0.038	-0.088	0.9312486292184051	0.99808458835963
ENSG00000000068	SEC354	5.3493	-0.0477	-0.1001	0.921754228629361	0.99808458835963
ENSG00000001567	RHO589	8.9564	-0.0109	-0.0517	0.9595297196336017	0.99808458835963
ENSG00000000750	EIF598	5.3015	0.0339	0.0567	0.9556255070398819	0.99808458835963
ENSG00000003072	RAB493	5.4277	-0.0229	-0.0526	0.9588806714240414	0.99808458835963
ENSG00000002638	TIMM450	2.7344	0.044	0.0607	0.952554315877149	0.99808458835963
ENSG00000002647	PXN178	3.4003	-0.074	-0.1188	0.9072250559460071	0.99808458835963
ENSG00000003091	KRT796	2.8439	0.0576	0.1056	0.9175334982044789	0.99808458835963
ENSG00000000121	DNMT130	8.224	-0.0238	-0.0914	0.9285655384184044	0.99808458835963
ENSG00000004029	DDX80	3.6491	-0.0449	-0.0681	0.9467803180795313	0.99808458835963
ENSG00000002936	COPB687	6.6246	-0.0218	-0.0604	0.9527847427336287	0.99808458835963
ENSG00000004162	RNF322	3.8558	-0.038	-0.0942	0.9264007062410514	0.99808458835963
ENSG00000002852	CUL32	5.6128	0.0296	0.0695	0.9456451471965619	0.99808458835963
ENSG00000000017	USP23	5.1471	0.0259	0.0742	0.9419562498195357	0.99808458835963
ENSG00000000029	PPP2R825	5.8897	-0.0256	-0.0747	0.9415785971219892	0.99808458835963
ENSG00000002122	MAPK567	8.0129	-0.0164	-0.0612	0.9521591228198898	0.99808458835963
ENSG00000000324	SLC615	2.1791	-0.0359	-0.0651	0.9491160144175154	0.99808458835963
ENSG00000003652	PPP1R213	8.2964	-0.0123	-0.0467	0.9634644908702801	0.99808458835963
ENSG00000003028	KCN572	4.6666	0.0398	0.0634	0.9503770175005235	0.99808458835963
ENSG00000002054	ABC756	4.8331	0.0457	0.099	0.9226858502290318	0.99808458835963
ENSG00000004042	TET136	1.0796	0.0635	0.1215	0.9051702028313394	0.99808458835963
ENSG00000002894	DNMT797	1.8156	-0.0498	-0.0983	0.9231880497175673	0.99808458835963
ENSG00000000044	ARF658	5.5249	-0.0232	-0.0612	0.9521672032848034	0.99808458835963
ENSG00000002765	CHRM666	4.9612	0.0266	0.0617	0.9517338331271655	0.99808458835963
ENSG00000002778	ANAPC712	4.5655	-0.0549	-0.1052	0.9178030907630631	0.99808458835963
ENSG00000000952	FBXO470	2.4879	0.0851	0.1082	0.9155025172728651	0.99808458835963
ENSG00000000825	TET361	8.1513	-0.0176	-0.0787	0.9384719950018225	0.99808458835963
ENSG00000000828	PLC94	7.2409	-0.0219	-0.078	0.9390534334325733	0.99808458835963
ENSG00000002746	EZH45	1.7334	0.073	0.1071	0.9163157061948775	0.99808458835963
ENSG00000003074	DYNC627	9.1532	-0.0125	-0.0575	0.9550091458084891	0.99808458835963
ENSG00000000119	RAB11FIP96	3.9115	0.0556	0.076	0.9405620885698653	0.99808458835963
ENSG00000000710	DUSP851	3.1188	0.084	0.1208	0.9056701565703408	0.99808458835963
ENSG00000003121	RAB627	7.6989	-0.0168	-0.0547	0.9572457997217743	0.99808458835963
ENSG00000001059	KMT2693	8.2861	0.0389	0.1107	0.9135503081113162	0.99808458835963
ENSG00000001066	SCN887	5.2036	0.0401	0.0805	0.9370391984657775	0.99808458835963
ENSG00000002610	PLC102	7.6316	-0.0216	-0.0872	0.931828236306083	0.99808458835963
ENSG00000000703	HIST1H367	2.3108	0.0796	0.1187	0.9073191157761321	0.99808458835963
ENSG00000001083	CCNB670	7.9468	0.0326	0.0945	0.9261586560907576	0.99808458835963
ENSG00000001009	H2AF743	1.982	0.0906	0.1201	0.9062100192374122	0.99808458835963
ENSG00000002537	TIMM709	5.472	-0.0373	-0.1035	0.9191171411052952	0.99808458835963
ENSG00000003077	FBXO574	2.0637	0.0455	0.0807	0.9369171926730252	0.99808458835963
ENSG00000000738	FBXO610	10.7955	-0.0111	-0.0536	0.9580861594341561	0.99808458835963
ENSG00000000741	TET235	8.9369	-0.0103	-0.0646	0.9495025805135335	0.99808458835963
ENSG00000004054	EIF509	3.2376	0.0336	0.0525	0.9588995736009824	0.99808458835963
ENSG00000001786	GRIN880	1.9744	0.0388	0.056	0.9561575793086782	0.99808458835963
ENSG00000001588	ACTN396	3.4737	-0.077	-0.0973	0.923945715418657	0.99808458835963
ENSG00000001594	SCN177	5.4624	0.0487	0.1246	0.9027239536259553	0.99808458835963
ENSG00000002998	SIRT357	6.5245	-0.0352	-0.1142	0.9107922974814938	0.99808458835963
ENSG00000003111	DNMT895	5.0856	-0.0257	-0.054	0.9577368030141371	0.99808458835963
ENSG00000000753	PPP1R162	5.0395	-0.0478	-0.1051	0.9178680020193546	0.99808458835963
ENSG00000000758	KRT710	6.2689	-0.0526	-0.1276	0.9004355836026734	0.99808458835963
ENSG00000003165	ABC258	1.5744	0.0618	0.1007	0.9213499639646705	0.99808458835963
ENSG00000004000	ACTN71	4.5388	0.0911	0.1129	0.9118059094577993	0.99808458835963
ENSG00000004001	ADAM537	4.3328	-0.0638	-0.1321	0.8969327110200932	0.99808458835963
ENSG00000000122	HTR47	9.3055	-0.0161	-0.0596	0.9534146490246219	0.99808458835963
ENSG00000001547	ACTN446	6.3472	0.0185	0.0838	0.9345217996895461	0.99808458835963
ENSG00000004079	OR123	7.4376	0.0376	0.1091	0.9147969635454265	0.99808458835963
ENSG00000003109	USP869	4.9761	0.037	0.0765	0.9402251096763232	0.99808458835963
ENSG00000003343	ADRB41	3.5165	0.035	0.0732	0.9427447434159153	0.99808458835963
ENSG00000000725	GABR447	3.2151	-0.0508	-0.0801	0.9373922304604922	0.99808458835963
ENSG00000001054	CUL507	4.0619	-0.0729	-0.1276	0.9003810707041655	0.99808458835963
ENSG00000001055	HDAC171	4.6659	0.0343	0.0812	0.9364915753297329	0.99808458835963
ENSG00000000707	COL357	4.5726	-0.0254	-0.0587	0.9541162537484198	0.99808458835963
ENSG00000001088	TUBB782	2.2098	-0.0354	-0.0598	0.9531879684202219	0.99808458835963
ENSG00000001093	ABC554	2.8119	0.0897	0.1131	0.9116961552788087	0.99808458835963
ENSG00000003195	TMEM248	5.1618	0.0434	0.1157	0.9096814254231688	0.99808458835963
ENSG00000003197	SLC280	4.1275	-0.0276	-0.0669	0.947680294243576	0.99808458835963
ENSG00000002190	KIF822	2.8403	0.0178	0.0578	0.9548085066629257	0.99808458835963
ENSG00000003590	VPS805	2.4962	-0.062	-0.109	0.9148867203948892	0.99808458835963
ENSG00000001272	USP483	5.6061	0.0145	0.0516	0.9596186083271193	0.99808458835963
ENSG00000001359	PLC80	8.1499	0.0149	0.0697	0.9454809056262172	0.99808458835963
ENSG00000000282	ABC59	5.0214	0.0373	0.1067	0.9166802824088269	0.99808458835963
ENSG00000003790	VCL529	2.6192	-0.0808	-0.1342	0.8952988559277733	0.99808458835963
ENSG00000003803	KDM214	8.5221	0.0219	0.1019	0.9203924290475034	0.99808458835963
ENSG00000000264	RPS698	3.6252	-0.0495	-0.0907	0.9291075234099246	0.99808458835963
ENSG00000002003	TLN276	5.1759	-0.0351	-0.0963	0.9247315740295141	0.99808458835963
